Date,Regression (Sum of Yarra Glen-Warrandyte Interstation & Plenty 2 Mernda)
9/03/2016,16.43342
10/03/2016,15.2897
11/03/2016,3.781281
12/03/2016,5.259931
13/03/2016,6.574611
14/03/2016,12.84875
15/03/2016,53.52074
16/03/2016,53.81635
17/03/2016,50.08719
18/03/2016,53.18927
19/03/2016,129.3568
20/03/2016,184.4236
21/03/2016,261.0158
22/03/2016,15.82566
23/03/2016,24.37282
24/03/2016,22.48998
25/03/2016,22.25812
26/03/2016,7.16659
27/03/2016,13.87337
28/03/2016,12.85172
29/03/2016,15.56736
30/03/2016,17.76575
31/03/2016,10.59878
1/04/2016,2.05409
2/04/2016,3.025544
3/04/2016,2.588662
4/04/2016,27.75008
5/04/2016,27.75008
6/04/2016,26.66042
7/04/2016,50.56036
8/04/2016,55.13702
9/04/2016,43.69355
10/04/2016,55.30657
11/04/2016,31.81816
12/04/2016,0.622981
13/04/2016,17.80813
14/04/2016,21.29247
15/04/2016,6.215887
16/04/2016,6.536473
17/04/2016,2.31106
18/04/2016,7.379345
19/04/2016,13.8351
20/04/2016,3.180335
21/04/2016,18.14579
22/04/2016,22.13596
23/04/2016,35.15153
24/04/2016,31.22383
25/04/2016,56.77732
26/04/2016,21.23342
27/04/2016,17.53893
28/04/2016,17.16488
29/04/2016,16.08428
30/04/2016,19.20139
1/05/2016,23.77315
2/05/2016,28.41604
3/05/2016,32.5296
4/05/2016,32.74726
5/05/2016,34.25962
6/05/2016,24.09843
7/05/2016,27.08073
8/05/2016,18.57797
9/05/2016,43.13221
10/05/2016,150.3821
11/05/2016,190.5559
12/05/2016,158.3958
13/05/2016,113.0373
14/05/2016,6.358549
15/05/2016,50.52673
16/05/2016,33.25296
17/05/2016,32.55942
18/05/2016,31.89034
19/05/2016,84.45218
20/05/2016,86.54737
21/05/2016,90.89892
22/05/2016,88.82162
23/05/2016,87.73935
24/05/2016,97.82915
25/05/2016,104.8624
26/05/2016,97.42369
27/05/2016,165.1101
28/05/2016,246.458
29/05/2016,170.5107
30/05/2016,147.2573
31/05/2016,121.2808
1/06/2016,19.00491
2/06/2016,17.42171
3/06/2016,16.44799
4/06/2016,29.36122
5/06/2016,29.36122
6/06/2016,33.19237
7/06/2016,43.15614
8/06/2016,45.29639
9/06/2016,58.40541
10/06/2016,50.83554
11/06/2016,70.46499
12/06/2016,74.02056
13/06/2016,71.94695
14/06/2016,68.26563
15/06/2016,78.28905
16/06/2016,70.54302
17/06/2016,67.5873
18/06/2016,70.3424
19/06/2016,93.80278
20/06/2016,85.48247
21/06/2016,150.1581
22/06/2016,173.9104
23/06/2016,166.83
24/06/2016,165.6419
25/06/2016,226.9025
26/06/2016,221.6685
27/06/2016,313.5236
28/06/2016,119.0157
29/06/2016,104.5609
30/06/2016,9.145941
1/07/2016,8.92934
2/07/2016,9.788856
3/07/2016,13.34556
4/07/2016,213.8627
5/07/2016,181.4246
6/07/2016,12.09723
7/07/2016,22.5619
8/07/2016,33.77946
9/07/2016,145.2646
10/07/2016,22.50296
11/07/2016,17.17996
12/07/2016,335.5085
13/07/2016,5.475838
14/07/2016,336.8236
15/07/2016,288.0282
16/07/2016,249.9878
17/07/2016,223.5422
18/07/2016,202.4641
19/07/2016,184.8866
20/07/2016,173.0363
21/07/2016,163.7208
22/07/2016,9.233935
23/07/2016,15.1408
24/07/2016,21.97164
25/07/2016,21.30055
26/07/2016,14.87148
27/07/2016,13.86396
28/07/2016,4.936964
29/07/2016,327.9581
30/07/2016,300.5855
31/07/2016,220.0021
1/08/2016,220.2294
2/08/2016,414.3228
3/08/2016,632.4175
4/08/2016,469.2316
5/08/2016,878.031
6/08/2016,410.3855
7/08/2016,91.47914
8/08/2016,62.41014
9/08/2016,50.20461
10/08/2016,45.99688
11/08/2016,52.09833
12/08/2016,56.07345
13/08/2016,47.20539
14/08/2016,9.04892
15/08/2016,398.7812
16/08/2016,333.6005
17/08/2016,307.3053
18/08/2016,4.140601
19/08/2016,4.112005
20/08/2016,115.2669
21/08/2016,133.3756
22/08/2016,129.2532
23/08/2016,172.9816
24/08/2016,134.0291
25/08/2016,118.7139
26/08/2016,133.4183
27/08/2016,114.4417
28/08/2016,100.6845
29/08/2016,92.46878
30/08/2016,85.53511
31/08/2016,53.4444
1/09/2016,75.33021
2/09/2016,70.34774
3/09/2016,72.12722
4/09/2016,71.57927
5/09/2016,68.42102
6/09/2016,62.32773
7/09/2016,54.58762
8/09/2016,185.1854
9/09/2016,26.72842
10/09/2016,27.26769
11/09/2016,200.5258
12/09/2016,335.7289
13/09/2016,211.3678
14/09/2016,462.1614
15/09/2016,545.7736
16/09/2016,662.3442
17/09/2016,1178.444
18/09/2016,881.4011
19/09/2016,704.6457
20/09/2016,326.1964
21/09/2016,212.8129
22/09/2016,171.3664
23/09/2016,181.227
24/09/2016,163.8945
25/09/2016,98.47198
26/09/2016,115.9491
27/09/2016,293.6504
28/09/2016,619.767
29/09/2016,547.5183
30/09/2016,382.4186
1/10/2016,339.5243
2/10/2016,396.6596
3/10/2016,816.723
4/10/2016,1690.642
5/10/2016,772.2907
6/10/2016,896.5078
7/10/2016,197.3785
8/10/2016,875.993
9/10/2016,627.8013
10/10/2016,516.2487
11/10/2016,524.7857
12/10/2016,466.1839
13/10/2016,389.941
14/10/2016,39.62745
15/10/2016,49.57484
16/10/2016,269.6603
17/10/2016,107.74
18/10/2016,157.8783
19/10/2016,263.078
20/10/2016,239.7972
21/10/2016,127.6503
22/10/2016,165.2887
23/10/2016,577.8712
24/10/2016,498.9559
25/10/2016,386.0124
26/10/2016,545.2717
27/10/2016,276.4444
28/10/2016,244.0867
29/10/2016,73.73333
30/10/2016,65.03884
31/10/2016,56.17703
1/11/2016,55.74398
2/11/2016,52.4576
3/11/2016,54.98202
4/11/2016,49.89877
5/11/2016,49.78017
6/11/2016,42.07084
7/11/2016,32.54583
8/11/2016,65.65025
9/11/2016,43.62036
10/11/2016,88.49935
11/11/2016,134.6429
12/11/2016,30.14644
13/11/2016,27.63047
14/11/2016,142.8282
15/11/2016,242.7353
16/11/2016,203.3106
17/11/2016,192.4911
18/11/2016,134.0627
19/11/2016,180.5088
20/11/2016,167.1301
21/11/2016,155.905
22/11/2016,166.8491
23/11/2016,109.2371
24/11/2016,385.0058
25/11/2016,304.4084
26/11/2016,104.0682
27/11/2016,196.4339
28/11/2016,174.4738
29/11/2016,161.7245
30/11/2016,151.0436
1/12/2016,141.5404
2/12/2016,133.0284
3/12/2016,68.42108
4/12/2016,64.24275
5/12/2016,64.09501
6/12/2016,64.03378
7/12/2016,0.519551
8/12/2016,101.6621
9/12/2016,228.8765
10/12/2016,68.95057
11/12/2016,182.7651
12/12/2016,158.0471
13/12/2016,132.1026
14/12/2016,123.786
15/12/2016,116.6664
16/12/2016,110.2959
17/12/2016,104.5765
18/12/2016,99.39421
19/12/2016,94.65574
20/12/2016,90.34321
21/12/2016,86.42258
22/12/2016,0
23/12/2016,79.43877
24/12/2016,76.29697
25/12/2016,73.37012
26/12/2016,0.181554
27/12/2016,72.97973
28/12/2016,70.99931
29/12/2016,67.12991
30/12/2016,243.4836
31/12/2016,326.1231
1/01/2017,168.1739
2/01/2017,174.1049
3/01/2017,141.4115
4/01/2017,15.59064
5/01/2017,16.85456
6/01/2017,13.63034
7/01/2017,12.50195
8/01/2017,0.36005
9/01/2017,3.169177
10/01/2017,15.13019
11/01/2017,4.862551
12/01/2017,5.407386
13/01/2017,19.07908
14/01/2017,67.48967
15/01/2017,99.41929
16/01/2017,60.14077
17/01/2017,8.045522
18/01/2017,50.70051
19/01/2017,22.96517
20/01/2017,80.74586
21/01/2017,181.2985
22/01/2017,140.9015
23/01/2017,120.896
24/01/2017,90.55014
25/01/2017,72.97453
26/01/2017,38.0899
27/01/2017,34.75133
28/01/2017,36.3761
29/01/2017,35.13224
30/01/2017,44.28904
31/01/2017,92.12597
1/02/2017,141.4881
2/02/2017,56.07467
3/02/2017,88.10761
4/02/2017,150.2818
5/02/2017,17.35648
6/02/2017,105.5722
7/02/2017,239.7881
8/02/2017,135.8816
9/02/2017,162.1732
10/02/2017,86.33541
11/02/2017,28.62831
12/02/2017,45.60725
13/02/2017,59.16235
14/02/2017,90.53099
15/02/2017,100.812
16/02/2017,117.0451
17/02/2017,190.3302
18/02/2017,60.3438
19/02/2017,32.53439
20/02/2017,45.04762
21/02/2017,153.1619
22/02/2017,87.34849
23/02/2017,58.95709
24/02/2017,44.47559
25/02/2017,51.75429
26/02/2017,51.10736
27/02/2017,48.14997
28/02/2017,45.285
1/03/2017,42.69729
2/03/2017,42.05036
3/03/2017,39.92474
4/03/2017,39.46264
5/03/2017,39.46264
6/03/2017,27.55863
7/03/2017,33.24671
8/03/2017,26.70668
9/03/2017,30.57784
10/03/2017,42.44416
11/03/2017,29.79937
12/03/2017,23.31576
13/03/2017,22.68002
14/03/2017,18.74723
15/03/2017,19.76874
16/03/2017,9.337157
17/03/2017,27.83238
18/03/2017,49.90318
19/03/2017,113.088
20/03/2017,28.22538
21/03/2017,79.22305
22/03/2017,85.76979
23/03/2017,99.40345
24/03/2017,110.9682
25/03/2017,113.9649
26/03/2017,76.75354
27/03/2017,76.70803
28/03/2017,96.51948
29/03/2017,129.0448
30/03/2017,93.24398
31/03/2017,194.6909
1/04/2017,191.4472
2/04/2017,123.3946
3/04/2017,32.32671
4/04/2017,105.4594
5/04/2017,234.095
6/04/2017,34.5553
7/04/2017,22.69226
8/04/2017,86.66388
9/04/2017,90.31716
10/04/2017,169.6745
11/04/2017,186.9211
12/04/2017,200.8011
13/04/2017,279.8062
14/04/2017,129.2352
15/04/2017,43.48927
16/04/2017,43.26202
17/04/2017,41.0523
18/04/2017,42.55527
19/04/2017,49.31005
20/04/2017,50.80598
21/04/2017,49.85631
22/04/2017,153.0815
23/04/2017,114.0317
24/04/2017,79.00811
25/04/2017,105.1431
26/04/2017,232.4669
27/04/2017,322.6291
28/04/2017,330.0564
29/04/2017,309.9216
30/04/2017,399.4311
1/05/2017,167.5273
2/05/2017,133.3591
3/05/2017,136.8339
4/05/2017,102.4513
5/05/2017,50.8965
6/05/2017,48.53801
7/05/2017,50.87099
8/05/2017,2.230264
9/05/2017,2.573444
10/05/2017,4.235423
11/05/2017,49.78275
12/05/2017,47.54324
13/05/2017,45.15142
14/05/2017,2.116487
15/05/2017,42.93415
16/05/2017,41.7242
17/05/2017,40.73227
18/05/2017,1.806793
19/05/2017,38.86114
20/05/2017,38.02075
21/05/2017,37.15955
22/05/2017,36.41119
23/05/2017,35.99548
24/05/2017,34.97161
25/05/2017,34.22705
26/05/2017,46.92864
27/05/2017,46.89486
28/05/2017,48.11645
29/05/2017,68.58041
30/05/2017,75.15283
31/05/2017,262.6253
1/06/2017,203.2148
2/06/2017,186.9768
3/06/2017,77.68141
4/06/2017,57.1673
5/06/2017,65.74443
6/06/2017,65.10978
7/06/2017,124.1109
8/06/2017,72.94805
9/06/2017,9.940668
10/06/2017,75.16181
11/06/2017,68.33846
12/06/2017,69.71378
13/06/2017,63.74478
14/06/2017,61.42673
15/06/2017,59.79191
16/06/2017,58.55251
17/06/2017,56.50185
18/06/2017,54.85907
19/06/2017,53.42195
20/06/2017,0.81257
21/06/2017,51.0514
22/06/2017,50.47626
23/06/2017,49.83054
24/06/2017,61.36572
25/06/2017,69.50197
26/06/2017,57.75233
27/06/2017,4.939784
28/06/2017,53.94836
29/06/2017,55.13906
30/06/2017,73.22467
1/07/2017,76.71058
2/07/2017,62.22068
3/07/2017,63.87036
4/07/2017,77.65197
5/07/2017,0.628912
6/07/2017,2.704155
7/07/2017,95.76364
8/07/2017,1.841528
9/07/2017,0.920046
10/07/2017,81.98992
11/07/2017,91.18252
12/07/2017,95.06298
13/07/2017,82.24079
14/07/2017,81.14642
15/07/2017,88.49439
16/07/2017,87.81424
17/07/2017,80.79527
18/07/2017,90.27344
19/07/2017,109.2541
20/07/2017,38.05853
21/07/2017,57.35258
22/07/2017,48.6478
23/07/2017,43.22746
24/07/2017,35.60857
25/07/2017,19.55973
26/07/2017,18.47083
27/07/2017,22.45508
28/07/2017,18.76771
29/07/2017,20.84733
30/07/2017,18.52412
31/07/2017,6.160598
1/08/2017,3.569665
2/08/2017,3.531536
3/08/2017,3.48391
4/08/2017,5.373635
5/08/2017,61.22266
6/08/2017,38.89256
7/08/2017,30.26517
8/08/2017,128.7345
9/08/2017,37.34486
10/08/2017,272.6785
11/08/2017,73.23501
12/08/2017,337.1917
13/08/2017,32.24173
14/08/2017,33.90269
15/08/2017,29.75426
16/08/2017,29.71437
17/08/2017,139.0112
18/08/2017,182.8953
19/08/2017,232.7646
20/08/2017,253.0783
21/08/2017,193.7066
22/08/2017,209.6655
23/08/2017,148.3985
24/08/2017,276.2497
25/08/2017,352.4197
26/08/2017,265.013
27/08/2017,264.4997
28/08/2017,404.5598
29/08/2017,300.126
30/08/2017,269.4201
31/08/2017,254.1433
1/09/2017,220.5873
2/09/2017,26.58762
3/09/2017,24.86227
4/09/2017,23.32003
5/09/2017,24.2402
6/09/2017,68.68651
7/09/2017,163.0204
8/09/2017,498.5799
9/09/2017,501.8994
10/09/2017,367.9581
11/09/2017,99.28417
12/09/2017,40.4312
13/09/2017,18.07263
14/09/2017,156.1134
15/09/2017,79.96023
16/09/2017,602.3931
17/09/2017,977.3462
18/09/2017,648.4017
19/09/2017,444.8837
20/09/2017,358.7252
21/09/2017,308.2816
22/09/2017,125.5689
23/09/2017,114.4224
24/09/2017,106.2616
25/09/2017,94.92465
26/09/2017,60.88842
27/09/2017,59.52124
28/09/2017,60.70446
29/09/2017,61.96409
30/09/2017,52.66469
1/10/2017,52.72128
2/10/2017,50.88802
3/10/2017,33.11124
4/10/2017,9.250977
5/10/2017,15.97419
6/10/2017,30.73544
7/10/2017,97.04205
8/10/2017,50.67875
9/10/2017,41.75503
10/10/2017,597.5802
11/10/2017,204.7292
12/10/2017,176.1535
13/10/2017,252.9871
14/10/2017,359.4701
15/10/2017,220.0663
16/10/2017,83.11422
17/10/2017,141.1247
18/10/2017,227.42
19/10/2017,294.5926
20/10/2017,167.5446
21/10/2017,309.5865
22/10/2017,378.0111
23/10/2017,366.2519
24/10/2017,379.7981
25/10/2017,395.7126
26/10/2017,513.1237
27/10/2017,298.579
28/10/2017,72.59796
29/10/2017,133.7021
30/10/2017,40.63397
31/10/2017,48.56613
1/11/2017,58.1037
2/11/2017,66.23019
3/11/2017,62.14982
4/11/2017,52.00841
5/11/2017,47.75939
6/11/2017,43.61152
7/11/2017,123.8341
8/11/2017,117.0883
9/11/2017,112.3967
10/11/2017,110.6938
11/11/2017,0.394878
12/11/2017,96.91845
13/11/2017,92.74248
14/11/2017,88.85452
15/11/2017,85.23595
16/11/2017,85.8742
17/11/2017,0.415754
18/11/2017,1.184931
19/11/2017,8.51758
20/11/2017,9.188528
21/11/2017,93.01629
22/11/2017,86.75889
23/11/2017,77.95817
24/11/2017,35.9335
25/11/2017,38.85118
26/11/2017,44.84009
27/11/2017,42.19988
28/11/2017,233.7528
29/11/2017,224.6111
30/11/2017,211.7354
1/12/2017,75.44984
2/12/2017,263.4181
3/12/2017,2519.385
4/12/2017,2425.39
5/12/2017,351.4261
6/12/2017,463.4859
7/12/2017,318.9473
8/12/2017,434.5938
9/12/2017,835.1985
10/12/2017,439.3378
11/12/2017,391.664
12/12/2017,265.2045
13/12/2017,230.593
14/12/2017,0.606289
15/12/2017,179.2138
16/12/2017,38.59252
17/12/2017,35.84717
18/12/2017,34.3501
19/12/2017,15.50751
20/12/2017,200.5366
21/12/2017,311.3422
22/12/2017,223.5225
23/12/2017,68.11317
24/12/2017,12.12179
25/12/2017,17.84789
26/12/2017,34.00023
27/12/2017,27.51921
28/12/2017,11.27086
29/12/2017,32.44993
30/12/2017,106.3069
31/12/2017,148.9211
1/01/2018,13.09459
2/01/2018,18.38054
3/01/2018,80.07536
4/01/2018,33.00888
5/01/2018,78.49599
6/01/2018,41.8372
7/01/2018,20.05338
8/01/2018,23.49708
9/01/2018,29.10145
10/01/2018,24.87177
11/01/2018,24.63547
12/01/2018,28.85444
13/01/2018,36.14808
14/01/2018,131.5831
15/01/2018,171.0169
16/01/2018,192.0268
17/01/2018,227.5836
18/01/2018,23.13051
19/01/2018,127.5373
20/01/2018,304.2074
21/01/2018,118.8257
22/01/2018,25.73533
23/01/2018,32.12913
24/01/2018,36.11881
25/01/2018,42.387
26/01/2018,31.21061
27/01/2018,56.21259
28/01/2018,63.13257
29/01/2018,153.6195
30/01/2018,136.1972
31/01/2018,243.081
1/02/2018,78.63361
2/02/2018,113.3715
3/02/2018,142.736
4/02/2018,20.63704
5/02/2018,30.66643
6/02/2018,37.72208
7/02/2018,27.21645
8/02/2018,173.4472
9/02/2018,177.0079
10/02/2018,45.25988
11/02/2018,63.01594
12/02/2018,63.01594
13/02/2018,63.01594
14/02/2018,63.29474
15/02/2018,58.36376
16/02/2018,57.72937
17/02/2018,59.42107
18/02/2018,60.90131
19/02/2018,18.79451
20/02/2018,18.25848
21/02/2018,18.31927
22/02/2018,19.21168
23/02/2018,18.25848
24/02/2018,18.25848
25/02/2018,18.65977
26/02/2018,21.16039
27/02/2018,20.26491
28/02/2018,20.32026
1/03/2018,19.9305
2/03/2018,32.72181
3/03/2018,37.07112
4/03/2018,31.52425
5/03/2018,30.61251
6/03/2018,40.21134
7/03/2018,45.10937
8/03/2018,28.70734
9/03/2018,57.57316
10/03/2018,62.16296
11/03/2018,46.21673
12/03/2018,32.75328
13/03/2018,46.89048
14/03/2018,35.1363
15/03/2018,19.26926
16/03/2018,19.3631
17/03/2018,16.47624
18/03/2018,20.03908
19/03/2018,18.05216
20/03/2018,10.2802
21/03/2018,15.4769
22/03/2018,39.19649
23/03/2018,28.42936
24/03/2018,104.2731
25/03/2018,209.3682
26/03/2018,250.5616
27/03/2018,294.9231
28/03/2018,270.5531
29/03/2018,172.822
30/03/2018,145.7498
31/03/2018,134.1619
1/04/2018,4.39151
2/04/2018,17.56235
3/04/2018,23.2165
4/04/2018,27.30458
5/04/2018,46.93923
6/04/2018,36.43821
7/04/2018,31.48722
8/04/2018,22.09165
9/04/2018,25.10264
10/04/2018,31.00894
11/04/2018,32.10666
12/04/2018,31.479
13/04/2018,27.63286
14/04/2018,31.72788
15/04/2018,66.13562
16/04/2018,101.9322
17/04/2018,97.82514
18/04/2018,97.60794
19/04/2018,39.80415
20/04/2018,20.84313
21/04/2018,32.36909
22/04/2018,36.08485
23/04/2018,34.92465
24/04/2018,34.79975
25/04/2018,42.21821
26/04/2018,33.69195
27/04/2018,36.42495
28/04/2018,43.19939
29/04/2018,29.96988
30/04/2018,50.83045
1/05/2018,67.6807
2/05/2018,45.92261
3/05/2018,43.1639
4/05/2018,51.62872
5/05/2018,135.2974
6/05/2018,105.4392
7/05/2018,128.0145
8/05/2018,46.49207
9/05/2018,37.88366
10/05/2018,71.19976
11/05/2018,211.2637
12/05/2018,468.396
13/05/2018,467.3489
14/05/2018,338.0005
15/05/2018,54.20144
16/05/2018,78.54776
17/05/2018,74.48914
18/05/2018,67.91136
19/05/2018,81.66488
20/05/2018,86.04628
21/05/2018,91.19733
22/05/2018,140.8032
23/05/2018,119.7206
24/05/2018,49.25312
25/05/2018,238.4933
26/05/2018,292.5397
27/05/2018,2.66124
28/05/2018,31.59708
29/05/2018,96.42156
30/05/2018,97.55518
31/05/2018,72.39529
1/06/2018,67.85392
2/06/2018,79.98545
3/06/2018,55.7635
4/06/2018,41.22868
5/06/2018,66.61187
6/06/2018,42.36501
7/06/2018,37.62165
8/06/2018,28.83154
9/06/2018,168.5667
10/06/2018,114.1968
11/06/2018,85.64285
12/06/2018,6.735325
13/06/2018,52.67022
14/06/2018,57.83755
15/06/2018,70.86152
16/06/2018,69.072
17/06/2018,90.21648
18/06/2018,619.522
19/06/2018,638.1838
20/06/2018,348.8676
21/06/2018,477.9136
22/06/2018,42.56633
23/06/2018,38.75903
24/06/2018,37.58358
25/06/2018,38.87763
26/06/2018,35.03349
27/06/2018,62.16075
28/06/2018,138.8258
29/06/2018,149.6268
30/06/2018,30.31151
1/07/2018,72.26247
2/07/2018,71.11252
3/07/2018,99.75857
4/07/2018,9.049978
5/07/2018,14.39753
6/07/2018,119.4475
7/07/2018,61.77838
8/07/2018,36.11852
9/07/2018,88.69778
10/07/2018,107.6242
11/07/2018,70.23398
12/07/2018,47.9225
13/07/2018,39.14529
14/07/2018,83.21986
15/07/2018,77.93926
16/07/2018,71.99413
17/07/2018,65.82769
18/07/2018,63.79605
19/07/2018,62.48855
20/07/2018,63.64337
21/07/2018,175.1332
22/07/2018,26.88697
23/07/2018,103.0668
24/07/2018,75.11464
25/07/2018,108.1647
26/07/2018,128.4505
27/07/2018,112.1024
28/07/2018,102.9362
29/07/2018,120.3137
30/07/2018,98.60692
31/07/2018,104.7606
1/08/2018,142.7023
2/08/2018,132.7051
3/08/2018,283.6961
4/08/2018,175.5083
5/08/2018,157.3228
6/08/2018,299.2386
7/08/2018,130.4069
8/08/2018,77.61146
9/08/2018,177.9852
10/08/2018,318.4151
11/08/2018,171.8871
12/08/2018,1635.196
13/08/2018,58.4688
14/08/2018,67.26976
15/08/2018,56.21186
16/08/2018,181.5361
17/08/2018,182.6642
18/08/2018,169.8896
19/08/2018,252.9881
20/08/2018,528.2978
21/08/2018,509.2219
22/08/2018,403.4298
23/08/2018,393.2601
24/08/2018,298.4998
25/08/2018,239.451
26/08/2018,1.999567
27/08/2018,1.717241
28/08/2018,1.675271
29/08/2018,2.822198
30/08/2018,6.100442
31/08/2018,1.598191
1/09/2018,1.693141
2/09/2018,59.53691
3/09/2018,160.1383
4/09/2018,80.17476
5/09/2018,66.75433
6/09/2018,265.8148
7/09/2018,76.56307
8/09/2018,115.2278
9/09/2018,78.79537
10/09/2018,78.21113
11/09/2018,72.93629
12/09/2018,68.98838
13/09/2018,64.48096
14/09/2018,54.71755
15/09/2018,53.19496
16/09/2018,66.30673
17/09/2018,49.5066
18/09/2018,36.27534
19/09/2018,53.26915
20/09/2018,6.878482
21/09/2018,50.01986
22/09/2018,33.96552
23/09/2018,122.6578
24/09/2018,35.42857
25/09/2018,18.83862
26/09/2018,9.311871
27/09/2018,6.585823
28/09/2018,23.72802
29/09/2018,40.67801
30/09/2018,53.44172
1/10/2018,100.684
2/10/2018,34.11545
3/10/2018,32.13524
4/10/2018,30.9704
5/10/2018,46.85167
6/10/2018,46.24264
7/10/2018,36.63729
8/10/2018,24.14351
9/10/2018,34.95054
10/10/2018,83.88646
11/10/2018,77.16565
12/10/2018,69.29034
13/10/2018,47.155
14/10/2018,33.38304
15/10/2018,11.57576
16/10/2018,58.0847
17/10/2018,58.70952
18/10/2018,65.9266
19/10/2018,73.72075
20/10/2018,85.37195
21/10/2018,94.92892
22/10/2018,96.93716
23/10/2018,79.94982
24/10/2018,85.08617
25/10/2018,64.74609
26/10/2018,62.08763
27/10/2018,59.48325
28/10/2018,38.06909
29/10/2018,36.49855
30/10/2018,34.58775
31/10/2018,32.43344
1/11/2018,32.39627
2/11/2018,32.39619
3/11/2018,36.2125
4/11/2018,37.14537
5/11/2018,120.1717
6/11/2018,116.3188
7/11/2018,167.5961
8/11/2018,205.7701
9/11/2018,169.4634
10/11/2018,154.2712
11/11/2018,142.1916
12/11/2018,127.5777
13/11/2018,124.2679
14/11/2018,115.8429
15/11/2018,29.88308
16/11/2018,27.35816
17/11/2018,22.30276
18/11/2018,62.3311
19/11/2018,8.847556
20/11/2018,8.990289
21/11/2018,104.5366
22/11/2018,447.3813
23/11/2018,336.1615
24/11/2018,848.4832
25/11/2018,569.5455
26/11/2018,322.7715
27/11/2018,226.1306
28/11/2018,182.5467
29/11/2018,157.3341
30/11/2018,140.6063
1/12/2018,129.6989
2/12/2018,129.3023
3/12/2018,290.3353
4/12/2018,188.3023
5/12/2018,164.9046
6/12/2018,143.0977
7/12/2018,178.8668
8/12/2018,92.34063
9/12/2018,3.224463
10/12/2018,32.25408
11/12/2018,48.78063
12/12/2018,88.65188
13/12/2018,73.78443
14/12/2018,401.6523
15/12/2018,634.1846
16/12/2018,558.7802
17/12/2018,337.2555
18/12/2018,289.1763
19/12/2018,319.3356
20/12/2018,30.8022
21/12/2018,86.80784
22/12/2018,120.3612
23/12/2018,119.6928
24/12/2018,93.23346
25/12/2018,73.47042
26/12/2018,109.0275
27/12/2018,116.8339
28/12/2018,127.5412
29/12/2018,189.011
30/12/2018,197.5106
31/12/2018,54.28006
1/01/2019,26.16754
2/01/2019,26.15474
3/01/2019,31.39894
4/01/2019,36.69112
5/01/2019,29.26472
6/01/2019,28.76764
7/01/2019,40.50004
8/01/2019,52.35505
9/01/2019,33.45439
10/01/2019,33.47752
11/01/2019,8.500062
12/01/2019,31.90926
13/01/2019,24.30813
14/01/2019,41.5277
15/01/2019,25.60006
16/01/2019,48.17927
17/01/2019,27.81936
18/01/2019,19.06532
19/01/2019,21.31373
20/01/2019,23.6822
21/01/2019,21.92617
22/01/2019,24.79687
23/01/2019,23.01993
24/01/2019,19.28474
25/01/2019,53.63738
26/01/2019,73.88401
27/01/2019,33.49599
28/01/2019,13.12219
29/01/2019,35.93911
30/01/2019,40.92701
31/01/2019,52.73913
1/02/2019,90.58808
2/02/2019,35.26413
3/02/2019,52.05852
4/02/2019,38.92541
5/02/2019,43.85089
6/02/2019,39.60615
7/02/2019,44.43481
8/02/2019,117.8367
9/02/2019,42.43884
10/02/2019,92.52467
11/02/2019,76.28214
12/02/2019,47.67743
13/02/2019,67.4228
14/02/2019,49.82231
15/02/2019,35.07862
16/02/2019,40.60873
17/02/2019,41.92189
18/02/2019,40.74409
19/02/2019,46.10562
20/02/2019,38.06481
21/02/2019,28.8903
22/02/2019,39.49502
23/02/2019,32.16199
24/02/2019,81.01365
25/02/2019,75.40232
26/02/2019,74.35019
27/02/2019,77.85728
28/02/2019,74.35019
1/03/2019,69.44027
2/03/2019,71.89523
3/03/2019,74.35019
4/03/2019,19.26649
5/03/2019,19.16718
6/03/2019,20.55754
7/03/2019,28.00592
8/03/2019,76.55034
9/03/2019,22.20976
10/03/2019,21.85208
11/03/2019,30.27717
12/03/2019,38.27772
13/03/2019,64.34731
14/03/2019,39.97725
15/03/2019,34.22392
16/03/2019,37.14134
17/03/2019,32.6812
18/03/2019,38.64819
19/03/2019,45.82316
20/03/2019,46.36691
21/03/2019,50.16631
22/03/2019,46.24814
23/03/2019,138.1028
24/03/2019,205.8442
25/03/2019,85.05557
26/03/2019,116.4734
27/03/2019,51.45424
28/03/2019,56.3792
29/03/2019,39.04271
30/03/2019,38.74438
31/03/2019,155.1644
1/04/2019,214.2801
2/04/2019,165.2683
3/04/2019,118.8185
4/04/2019,72.87598
5/04/2019,11.17263
6/04/2019,67.71045
7/04/2019,65.08371
8/04/2019,59.82547
9/04/2019,27.69803
10/04/2019,70.62501
11/04/2019,80.12635
12/04/2019,34.5297
13/04/2019,10.55631
14/04/2019,19.46428
15/04/2019,42.14598
16/04/2019,47.28688
17/04/2019,50.73492
18/04/2019,33.78293
19/04/2019,42.24052
20/04/2019,30.25322
21/04/2019,34.58879
22/04/2019,34.70364
23/04/2019,25.26471
24/04/2019,36.99463
25/04/2019,42.69323
26/04/2019,42.05012
27/04/2019,57.58003
28/04/2019,51.91126
29/04/2019,51.83811
30/04/2019,108.9744
1/05/2019,44.20272
2/05/2019,70.16437
3/05/2019,141.4829
4/05/2019,142.0013
5/05/2019,149.0652
6/05/2019,112.0736
7/05/2019,184.8888
8/05/2019,77.47731
9/05/2019,29.03919
10/05/2019,0.72744
11/05/2019,59.76968
12/05/2019,101.1236
13/05/2019,52.27852
14/05/2019,45.33181
15/05/2019,24.3921
16/05/2019,86.94633
17/05/2019,51.1479
18/05/2019,223.6964
